ID;CODIGO_SETOR;NOME_SETOR;ORGAO;ATIVO;CREATED_AT;UPDATED_AT;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CIDADE;ESTADO;CEP;TELEFONE;EMAIL;LATITUDE;LONGITUDE
110;013.COFAZ;Corregedoria Fazendária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77016418;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
111;013.AGEATJAT;Agência de Atendimento de Jaú do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;JAU DO TOCANTINS;TO;77390000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.6526649;-485922532
112;013.AGEATLAC;Agência de Atendimento de Lagoa da Confusão;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;LAGOA DA CONFUSAO;TO;77483000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7883045;-496224431
113;013.GECEC-TO;Gerência de Cotação Eletrônica - Compras-TO;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77022048;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
114;013.AGEATLAT;Agência de Atendimento de Lagoa do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;LAGOA DO TOCANTINS;TO;77613000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.2967881;-47566253
115;013.GEDENT;Gerência de Débitos não Tributários;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
116;013.AGEATLAG;Agência de Atendimento de Lajeado;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;LAJEADO;TO;77645000;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.7548945;-483563706
117;013.AGEATMAE;Agência de Atendimento de Mateiros;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MATEIROS;TO;77593000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.5462254;-46417423
118;013.AGEATMIT;Agência de Atendimento de Miracema do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.5644;-483944
119;013.DAJUC;Diretoria de Acompanhamento Judicial-Criminal;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;75096300;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
120;013.CRADAGI;Coordenadoria Regional de Administração - Araguatins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.6489;-481244
121;013.AGEATMIR;Agência de Atendimento de Miranorte;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MIRANORTE;TO;77660000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.529068;-48592222
122;013.AGEATMTC;Agência de Atendimento de Monte do Carmo;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MONTE DO CARMO;TO;77585000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7647456;-481121813
123;013.DAF;Diretoria de Administração e Finanças;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77021070;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
124;013.ASGEST;Assessoria de Gestão Estratégica (PROFISCO);Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77023366;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
125;013.AGEATMOT;Agência de Atendimento de Monte Santo do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MONTE SANTO;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.0051944;-489927531
126;013.GEDEC;Gerência de Demonstrações Contábeis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77019020;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
127;013.GEDEC;Gerência de Demonstrações Contábeis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015636;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
128;013.AGEATMUR;Agência de Atendimento de Muricilãndia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MURICILANDIA;TO;77850000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.14669;-48609135
129;013.POSFISEST;Posto Fiscal - Estreito;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;AGUIARNOPOLIS;TO;77908000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.5644;-485244
130;013.GEFOR;Gerência de e-Fornecedores;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77023032;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
131;013.AGEATNAT;Agência de Atendimento de Natividade;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;NATIVIDADE;TO;77370000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.7089881;-477284165
132;013.GIRC;Gerência de Implementação de Rotinas Contábeis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006652;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
133;013.GELDFIS;Gerência de Elaboração de Demons Fiscais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
134;013.GABSEC;Gabinete do Secretário;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77023594;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
135;013.AGEATNAZ;Agência de Atendimento de Nazaré;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;NAZARE;TO;77895000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.3733313;-476632702
136;013.GELED;Gerência de Elaboração de Editais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015630;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
137;013.AGEATNOO;Agência de Atendimento de Nova Olinda;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;NOVA OLINDA;TO;77790000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.631712;-48425232
138;013.AGEATNRO;Agência de Atendimento de Nova Rosalândia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;NOVA ROSALANDIA;TO;77495000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.565102;-48912477
139;013.GEORF;Gerência de Execução Orçamentária e Financeira;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77023526;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
140;013.SUTIF;Superintendência de Tecnol e Inov Fazendária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006798;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
141;013.AGEATNAC;Agência de Atendimento de Novo Acordo;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;NOVO ACORDO;TO;77001566;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.964658;-476762804
142;013.AGEATNAL;Agência de Atendimento de Novo Alegre;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;NOVO ALEGRE;TO;77353000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.915134;-465740939
143;013.CRADALV;Coordenadoria Regional de Administração - Alvorada;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ALVORADA;TO;77480000;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.4844;-491244
144;013.DAMIJU;Diretoria de Aval e Mitig de Impa de Dema Judicial;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006356;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
145;013.AGEATNJA;Agência de Atendimento de Novo Jardim;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;DIANOPOLIS;TO;77300000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.6244;-468194
146;013.AGEATPAL;Agência de Atendimento de Palmas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77019098;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
147;013.AGEATPAT;Agência de Atendimento de Palmeiras do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMEIRAS DO TOCANTINS;TO;77908000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.6096035;-47546399
148;013.POFIPADA;Posto Fiscal - Pau Darco;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PAU DARCO;TO;77785000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.6139988;-493601703
149;013.GEFISTRA;Gerência de Fisc de Trânsito e Postos Fiscais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
150;013.DICOM;Diretoria de Compras;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
151;013.CRADARA;Coordenadoria Regional de Administração - Araguaína;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUAINA;TO;77820220;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.191;-482072
152;013.AGEATPME;Agência de Atendimento de Palmeirópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMEIROPOLIS;TO;77365000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-13.0428105;-484065223
153;013.AGEATPTO;Agência de Atendimento de Paraiso do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PARAISO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1756;-488822
154;013.AGEATPAR;Agência de Atendimento de Paranã;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PARANA;TO;77360000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.616747;-47873378
155;013.CRADCOL;Coordenadoria Regional de Administração - Colinas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.0594;-484744
156;013.AGEATPDR;Agência de Atendimento de Pau D´arco;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PAU DARCO;TO;77785000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.6139988;-493601703
157;013.SUATRI;Superintendência de Administração Tributária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;70000000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
158;013.AGEATPEF;Agência de Atendimento de Pedro Afonso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PEDRO AFONSO;TO;77700000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.9694;-481744
159;013.POFISEGE;Posto Fiscal - Serra Geral;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77260000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
160;013.GEFISEST;Gerência de Fiscalização de Estabelecimentos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77021681;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
161;013.DICONTS;Diretoria de Contabilidade Setorial;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77059032;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
162;013.AGEATPEI;Agência de Atendimento de Peixe;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PEIXE;TO;77460000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.0390993;-485392455
163;013.GEIMC;Gerência de Implantação de Custos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
164;013.GEINFEC;Gerência de Informações Econômico-Fiscais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015625;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
165;013.DICUS;Diretoria de Custos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015471;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
166;013.CRADPAL;Coordenadoria Regional de Administração - Palmas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77270000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
167;013.AGEATPEQ;Agência de Atendimento de Pequizeiro;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PEQUIZEIRO;TO;77730000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.594846;-489332775
168;013.POSFISTAL;Posto Fiscal - Talisma;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TALISMA;TO;77483000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.797836;-490929839
169;013.DIDEC;Diretoria de Demonstrações Contábeis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015585;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
170;013.CRADPNA;Coordenadoria Regional de Administração - Porto Nacional;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PORTO NACIONAL;TO;77500000;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7019786;-484110952
171;013.ASIP;Assessoria de Integração e Pesquisa;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006586;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
172;013.DIREXEFIN;Diretoria de Execução Financeira;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001877;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
173;013.AGEATPIN;Agência de Atendimento de Pindorama do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PINDORAMA DO TOCANTINS;TO;77380000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.131074;-4757263
174;013.AGEATPJB;Agência de Atendimento de Ponte Alta do Bom Jesus;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PONTE ALTA DO BOM JESUS;TO;77315000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.0873615;-464785732
175;013.AGEATPOT;Agência de Atendimento de Ponte Alta do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PONTE ALTA DO TOCANTINS;TO;77590000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7454591;-475374479
176;013.GEIPLE;Gerência de IPVA e Leilões;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77022076;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
177;013.ASLAF;Assessoria de Laboratório Forense;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
178;013.DIGEP;Diretoria de Gestão de Pessoas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015426;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
179;013.ASPLA;Assessoria de Planejamento;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015314;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
180;013.GASEGT;Gabinete do Secretário Exec de Gestão Tributária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
181;013.GITCMD;Gerência de ITCMD;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001724;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
182;013.CRADPTO;Coordenadoria Regional de Administração - Paraiso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PARAÍSO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1752474;-48886759
183;013.CRADTAG;Coordenadoria Regional de Administração - Taguatinga;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.402404;-464365769
184;013.POSFISTRA;Posto Fiscal - Transamazonica;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;AUGUSTINOPOLIS;TO;77960000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.4689;-478844
185;013.AGEATPNA;Agência de Atendimento de Porto Nacional;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PORTO NACIONAL;TO;77500000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7019786;-484110952
186;013.GEINFAZ;Gerência de Monitoramento e Insp Adm Fazendária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77016352;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
187;013.CRADTOC;Coordenadoria Regional de Administração - Tocantinópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TOCANTINÓPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.3280931;-474217673
188;013.CRAGUR;Coordenadoria Regional de Arrecadação - Gurupi;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;GURUPI;TO;77400000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.7292;-490686
189;013.GENAC;Gerência de Normas para a apuração de Custos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77002026;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
190;013.GENOR;Gerência de Normatização;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77020116;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
191;013.GENOCON;Gerência de Normatização Contábil;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006070;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
192;013.GEPFI;Gerência de Planejamento Financeiro;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77064544;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
193;013.GEPROC;Gerência de Processos e Procedimentos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015278;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
194;013.GECAED;Gerência de Programação, Capacit e Educação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77024506;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;;-101689
195;013.POFIBEI;Posto Fiscal - Bezerra I;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARRAIAS;TO;77330000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.9294;-469394
196;013.POSFISCAS;Posto Fiscal - Caseara;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CASEARA;TO;77680000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.273159;-499576837
197;013.CRAMIT;Coordenadoria Regional de Arrecadação - Miracema;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.5644;-483944
198;013.POFICOMA;Posto Fiscal - Couto Magalhaes;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COUTO MAGALHAES;TO;77750000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.2944;-482744
199;013.CRAPAL;Coordenadoria Regional de Arrecadação - Palmas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77249899;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
200;013.GERCOM;Gerência de Redes e Comunicação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006794;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
201;013.GESDI;Gerência de Segurança Digital;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77016746;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
202;013.GESDAT;Gerência de Servidores e Data Center;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001564;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
203;013.CRAPEF;Coordenadoria Regional de Arrecadação - Pedro Afonso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PEDRO AFONSO;TO;77710000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.9694;-481744
204;013.GESFIN;Gerência de Sistemas Financeiros;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77022372;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
205;013.CRAPEF;Coordenadoria Regional de Arrecadação - Porto Nacional;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PORTO NACIONAL;TO;77500000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7019786;-484110952
206;013.CRAPTO;Coordenadoria Regional de Arrecadação - Paraiso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PARAISO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1756;-488822
207;013.CRATAG;Coordenadoria Regional de Arrecadação - Taguatinga;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.402404;-464365769
208;013.CRATOC;Coordenadoria Regional de Arrecadação - Tocantinópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.3356;-474211
209;013.POFIDUPO;Posto Fiscal - Duas Pontes;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.402404;-464365769
210;013.GESITRI;Gerência de Sistemas Tributários;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006268;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
211;013.AGEATPRK;Agência de Atendimento de Presidente Kennedy;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PRESIDENTE KENNEDY;TO;77745000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.5340643;-485060747
212;013.AGEATPUG;Agência de Atendimento de Pugmil;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PUGMIL;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.4255161;-488969824
213;013.GESUT;Gerência de Substituição Tributária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77021600;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
214;013.DRRET;Delegacia Regional de Fiscalização - Taguatinga;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.402404;-464365769
215;013.AGEATRIC;Agência de Atendimento de Riachinho;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;RIACHINHO;TO;77893000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.4426372;-48137969
216;013.AGEATRBO;Agência de Atendimento de Rio dos Bois;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;RIO DOS BOIS;TO;77655000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.3412231;-485349207
217;013.AGEATRSO;Agência de Atendimento de Rio Sono;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;RIO SONO;TO;77635000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.3442508;-478998831
218;013.DRRET2;Delegacia Regional de Fiscalização - Tocantinopolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUAINA;TO;77823015;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.191;-482072
219;013.GESOP;Gerência de Suporte e Operações;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006427;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
220;013.ASPOT;Assessoria de Política Tributária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015223;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
